0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.7384038148008036,-0.5537050165712797,-0.5581445971346889,-0.5581445971346889,-0.11051326294385304,-0.10710841609490952,-0.10510347229885461,-0.1037062729718832,-0.10414090592256356,-0.10434158210792857,-0.10447611173978616,-0.10456211552833355,-0.10461617323999312,-0.10464993894021127,-0.10467098106222994,-0.1046840832365112,-0.10469223922365785,-0.10469731619027214,-0.10470047592264528,-0.10470244265829892,-0.10470366683992956,-0.10470442882996825,-0.10470490313237824,-0.10470519836418085,-0.10470538213311881,-0.10470549652147479,-0.10470556772344389,-0.10470561204372315,-0.1047056396312748,-0.1047056568033961
0.20256678513651205,0.5207033368238024,0.5014713099799892,0.5007309913109096,0.5005580250328238,0.5005580250328238,0.5005580250328238,-0.8751693850848543,-0.8753049196635381,-0.8753843829945094,-0.1052681463662659,-0.10505425370274124,-0.10492217464344883,-0.10484028329254685,-0.10478941278364987,-0.10475778285823766,-0.10473810676517137,-0.10472586363266215,-0.10471824442304674,-0.1047135023927124,-0.10471055090649668,-0.10470871381622718,-0.10470757033679318,-0.10470685858066792,-0.10470641554657016,-0.10470613977785104,-0.10470596812380825,-0.10470586127644556,-0.10470579476842302,-0.10470575336992852
-0.35683661323262855,-0.4852138744698876,-0.14385210945306695,-0.12290984094771756,-0.11392696159627023,-0.1127051137429326,-0.10837527970594157,-0.1067201008454232,-0.10589436421982858,-0.10545566819136584,-0.10517445733461239,-0.10499616427950621,-0.10488610376928811,-0.10474974420934136,-0.10473309391928437,-0.10469641397710713,-0.10468265393646475,-0.10469135021896073,-0.10469041963402392,-0.10469618353197636,-0.10469977097580146,-0.10470200388561379,-0.10470339373127477,-0.1047042588342812,-0.10470479731820773,-0.1047051324996129,-0.10470534113527327,-0.10470547100204795,-0.10470555183866317,-0.10470560215610267
1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132,1.0517155588657132
0.4724049767664011,0.6477559542293303,0.27395258095907465,-0.08551724293757765,-0.09235403375060762,-0.10011218504557717,-0.10081925964064878,-0.1020853282077257,-0.1030348384214293,-0.10365874127833292,-0.10405331100833487,-0.10429981215900837,-0.10445323829913625,-0.10454864945081915,-0.10460798311970634,-0.10464488918205522,-0.10466785010846642,-0.10468213755568179,-0.10469102897840993,-0.10469656276073935,-0.10470000701368569,-0.10470215080316711,-0.10470348517898548,-0.10470431575579683,-0.10470483274914427,-0.10470515455378507,-0.10470535486304239,-0.10470547954700392,-0.10470555715754232,-0.10470560546688536
1.0175774966756477,1.0175774966756477,1.0175774966756477,1.0175774966756477,1.0175774966756477,-0.8733342393831837,-0.8733863418352646,-0.8740473277753511,-0.8746113415005032,-0.8749544765970507,-0.10528748750570824,-0.1050662405206188,-0.10492961593251651,-0.1048449074830881,-0.10479228817717132,-0.10475957152251139,-0.10473921969038336,-0.10472655621082953,-0.10471867545797503,-0.10471377066854445,-0.10471071788726546,-0.10470881775108049,-0.10470763503050753,-0.10470689884929102,-0.10470644061192445,-0.10470615537992717,-0.1047059778354322,-0.10470586732152362,-0.10470579853123319,-0.10470575571212282
-0.5195683586541636,-0.5396028990767164,-0.10972605292020121,-0.11206097782894812,-0.10798813771165469,-0.10563339165628827,-0.10632612985791981,-0.10547603345308361,-0.10512899083844487,-0.1049554708912031,-0.10485777844444125,-0.10479951000998872,-0.1047638726310543,-0.10474184903408978,-0.10472818098348417,-0.10471968384193261,-0.10471439759558035,-0.1047111079308497,-0.10470906048655926,-0.10470778610966702,-0.1047069928860137,-0.1047064991447974,-0.10470619181389597,-0.1047060005139761,-0.10470588143795334,-0.10470580731812185,-0.10470576118159827,-0.10470573246351057,-0.10470571458767733,-0.1047057034607014
-0.47198614620027746,-0.39587697502584984,-0.15527495925324725,-0.13829938845843937,-0.12947212883706594,-0.12156487822597414,-0.11730059909995899,-0.1119035260232035,-0.10900405623825352,-0.10732367784805835,-0.10632245825405091,-0.10570509858055778,-0.10532523305051565,-0.10509037797120399,-0.10494478115353145,-0.1048543754368853,-0.10479818612907431,-0.1047632429533571,-0.10474150470088447,-0.10472797832505731,-0.10471956056130366,-0.10471432156311661,-0.10471106077744158,-0.10470903117846049,-0.1047077678772637,-0.10470698153976968,-0.10470649208290521,-0.10470618741833251,-0.10470599777796386,-0.10470587973491005
-1.7071281462678958,-1.3965039207986794,-0.8678618738463267,-0.8678618738463267,-0.8703836672676328,-0.8743721968151199,-0.874064288675183,-0.8744853015166023,-0.8748813600003322,-0.8751215750966662,-0.10526945267677085,-0.10505506335406561,-0.10492267728767538,-0.10484059565559252,-0.10478960701901137,-0.10475790368530685,-0.10473818194548373,-0.1047259104178787,-0.10471827354049887,-0.10471352051542135,-0.10471056218647934,-0.10470872083729937,-0.10470757470702503,-0.10470686130092074,-0.1047064172398019,-0.10470614083181311,-0.10470596877985452,-0.1047058616848068,-0.10470579502261096,-0.10470575352815004
-0.11704474787832285,-0.5529023021761299,-0.5484217285662856,-0.5484217285662856,-0.11032932661075519,-0.10700134871579658,-0.10503941228448954,-0.10468467324068531,-0.10463833138581372,-0.10465055166856427,-0.1046681406224853,-0.10468152701220247,-0.10469045524403864,-0.10469615822431444,-0.10469974360332655,-0.1047019840021482,-0.10470338065795803,-0.10470425052610588,-0.10470479210493505,-0.10470512924434469,-0.10470533910650176,-0.10470546973860897,-0.10470555105207463,-0.10470560166644693,-0.1047056331718372,-0.10470565278265816,-0.10470566498959444,-0.10470567258791474,-0.10470567731755961,-0.10470568026157104
